course_id,course_title,is_paid,price,num_subscribers,num_reviews,course_level,subject,date_published
619296,CFA: Fast Track your career in Finance,True,20,1393,27,Introductory,Business Finance,2015-09-29 20:12:53+00:00
717278,How to be a Profitable Forex Trader,True,20,1029,13,All,Business Finance,2016-05-04 00:01:47+00:00
445916,Excel Dashboard - Interactive Excel Dashboard and Charts,True,30,843,54,All,Business Finance,2015-03-19 16:57:50+00:00
267984,Accounting 101: Learn Business Finance Forecasting in 60mins,True,95,1730,12,All,Business Finance,2014-07-24 15:20:39+00:00
180362,The Securities Trade Lifecycle,True,50,1182,110,All,Business Finance,2014-03-12 13:40:53+00:00
364810,Double your Forex Account using the MAGIC MA trading robot,True,65,1160,117,Intermediate,Business Finance,2014-12-10 21:45:30+00:00
692722,Technical Analysis 101: How to Profit During Market Crashes,True,95,1730,18,All,Business Finance,2016-01-27 17:38:23+00:00
298558,Advanced Accounting for Investment Banking,True,50,1260,80,Intermediate,Business Finance,2014-10-01 18:51:06+00:00
480752,Investing In Stocks With 10 Simple Rules,True,95,871,79,All,Business Finance,2015-06-16 21:35:07+00:00
637922,Venture Capital. What is it and Why it Matters to You!,True,50,1566,48,All,Business Finance,2015-10-14 17:50:29+00:00
337320,Cash Flow Valuation: Develop Your Financial Literacy,True,105,2987,23,All,Business Finance,2014-12-22 13:39:16+00:00
876646,Direction-Independ Trading - Elite Forex Traders  Strategy,True,120,973,15,All,Business Finance,2016-06-21 22:46:41+00:00
529424,How to Become a Financial Analyst from Scratch!,True,40,2177,31,Introductory,Business Finance,2015-07-07 18:59:39+00:00
720814,First Steps to Trading the Forexmarkets : Technical Analysis,True,35,1772,19,Introductory,Business Finance,2016-01-08 21:40:03+00:00
515326,Financial analysis: Compare performance of companies,True,20,1850,40,All,Business Finance,2015-06-01 20:09:03+00:00
1218552,Forex for Beginners: Easy Forex Trading for Beginners,False,0,1780,32,Introductory,Business Finance,2017-05-18 16:48:46+00:00
851106,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),False,0,4607,181,Introductory,Business Finance,2016-05-17 00:43:59+00:00
429308,Read financial statements like a pro,True,50,12,1,Intermediate,Business Finance,2015-03-02 23:49:35+00:00
302450,10 Numbers Every Business Owner Should Know,True,20,13,1,All,Business Finance,2015-03-08 19:11:24+00:00
1117834,Learn How To Trade Gold In 2017,True,200,2,1,All,Business Finance,2017-04-06 04:59:32+00:00
190816,IAS 18 - Revenue,False,0,2571,32,All,Business Finance,2014-03-29 14:10:31+00:00
244000,Forex Trading: The High ROI Forex Trading End of Day Course,True,125,8,1,Intermediate,Business Finance,2014-06-16 11:02:39+00:00
429482,Fundraise the Simplified Way: A Crowdfunding Blueprint,True,35,7,1,All,Business Finance,2015-02-23 04:37:14+00:00
831940,Fundamentals of Accounting for Business Owners,True,20,217,0,Introductory,Business Finance,2017-02-06 16:35:44+00:00
833770,Practical Financial Statement Analysis,True,75,22,5,All,Business Finance,2017-05-01 23:22:07+00:00
658764,Forex Management - Detailed Study for CA / CS / CFA Exams,True,50,131,2,All,Business Finance,2015-11-03 18:54:45+00:00
707224,Financial Statement Review 101:  How to Find Errors,True,30,5,2,Introductory,Business Finance,2017-02-03 16:23:16+00:00
64739,Professional Risk Manager (PRM) Certification: Level 1,True,50,116,10,All,Business Finance,2013-07-23 20:18:35+00:00
907716,International Tax  - Tax Beyond boundaries,True,100,27,6,All,Business Finance,2016-09-06 15:03:27+00:00
1030976,The Complete Financial Statement Analysis Course,True,150,912,12,Introductory,Business Finance,2017-01-11 02:52:19+00:00
722682,Advanced Excel functions,True,20,1964,47,All,Business Finance,2016-01-12 20:03:45+00:00
1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),True,200,1033,2,Introductory,Business Finance,2017-02-22 21:36:08+00:00
808506,Candlestick Analysis For Professional Traders,True,95,913,117,Advanced,Business Finance,2016-05-18 16:04:14+00:00
673016,Build A Career In Forex Trading- Learn Fundamental Analysis,True,200,2092,77,All,Business Finance,2015-11-23 20:42:22+00:00
358062,Financial Modeling: Build a Complete DCF Valuation Model,True,95,2240,185,All,Business Finance,2014-12-03 21:41:25+00:00
372234,Hands-on Financial Modeling (With 6 Excel Templates),True,30,4601,38,Intermediate,Business Finance,2015-04-02 17:51:17+00:00
822514,CAIIB Advanced Bank Management (Part I),True,25,2953,20,All,Business Finance,2016-04-15 18:43:40+00:00
1045726,Stock Market investment:Non financial fundamental analysis,True,125,1091,4,Introductory,Business Finance,2016-12-20 14:36:59+00:00
943426,Learn How to Play CashFlow Game,True,35,1459,11,Introductory,Business Finance,2016-10-17 21:16:49+00:00
46927,Basics of Business Finance,True,30,4855,64,Introductory,Business Finance,2013-03-22 17:42:18+00:00
567070,Accounting Made Easy 2,True,50,4034,8,Intermediate,Business Finance,2015-09-16 18:57:23+00:00
867440,"Bitcoin: el futuro del dinero, hoy",True,200,57,22,Intermediate,Business Finance,2016-06-06 00:06:37+00:00
501996,Aprende a invertir practicando,True,35,26,9,All,Business Finance,2015-05-28 18:12:44+00:00
1103590,Trading con retrocesos de Fibonacci,True,25,14,4,All,Business Finance,2017-02-07 15:34:03+00:00
1172370,Mit Finanzwissen zu besserem Unternehmertum,True,50,49,3,Introductory,Business Finance,2017-05-10 15:10:34+00:00
673702,Como hacer empresa en 10 sesiones prácticas,True,20,11,2,Intermediate,Business Finance,2015-11-19 18:20:45+00:00
821108,المحاسبة للإداريين و غير المحاسبين,True,20,9,3,Introductory,Business Finance,2016-04-23 22:57:42+00:00
863998,株式投資で本当のファンダメンタル分析ができるようになる,True,20,91,7,All,Business Finance,2016-06-21 17:59:58+00:00
822926,Curso de Trading práctico basado en casos reales,True,20,44,6,All,Business Finance,2016-08-29 16:36:38+00:00
666254,Curso Avanzado de Trading,True,125,106,11,All,Business Finance,2015-11-28 06:25:44+00:00
421546,สอนเทรดไบนารี่ อ๊อฟชั่นอย่างง่าย,False,0,2079,258,All,Business Finance,2015-02-15 12:17:56+00:00
518886,MQL4 Tutorial Golden Goose,True,20,135,5,Introductory,Business Finance,2015-06-07 19:32:46+00:00
868128,Análise de Concessão de Crédito,True,20,31,11,All,Business Finance,2016-06-29 20:21:24+00:00
986034,Technical Analysis Using Elliott Wave Theory,True,60,217,7,All,Business Finance,2016-11-01 19:30:11+00:00
42642,The Basics Of Volume Analysis,True,60,611,57,All,Business Finance,2013-02-24 13:23:14+00:00
471428,Crash Course on Cost of Capital and Capital Structuring,False,0,5007,41,All,Business Finance,2015-04-13 17:52:57+00:00
600206,Business Accounting Made Easy,True,50,1168,5,Introductory,Business Finance,2015-09-05 05:15:07+00:00
283780,Build a DCF Model from Scratch,False,0,4653,395,All,Business Finance,2014-09-14 21:13:26+00:00
52118,"Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""",False,0,3035,12,All,Business Finance,2016-06-20 21:02:36+00:00
42640,Technical Analysis - A practical approach for trade entry,True,60,454,52,Advanced,Business Finance,2013-02-24 04:47:36+00:00
767256,Mastering Technical Analysis : Maximizing Trading Profits,True,60,325,14,All,Business Finance,2016-03-04 15:33:46+00:00
843854,The Complete Guide to Professional Trading with Elliott Wave,True,115,228,49,All,Business Finance,2016-05-11 16:40:05+00:00
247558,A Complete Guide to Becoming a Trader on the Forex Market,True,25,562,11,All,Business Finance,2014-06-28 05:52:41+00:00
696616,Stock Market for Beginners - Complete Starter Toolkit,True,120,577,45,Intermediate,Business Finance,2016-03-31 18:22:30+00:00
205810,Beginners Binary Options Course,False,0,10540,799,Introductory,Business Finance,2014-04-27 06:58:27+00:00
507486,Technical Analysis 101: Secrets of Trading Revealed,True,150,912,27,All,Business Finance,2015-07-16 22:29:32+00:00
965306,Forex: What's a Trend and When it is Strong and Reliable,False,0,2955,43,Intermediate,Business Finance,2016-10-05 15:39:55+00:00
1128662,Volatility Trading Analysis with R,True,50,190,13,Advanced,Business Finance,2017-03-06 21:26:55+00:00
1068986,How To Profit From Stock Market Volatility,False,0,1736,36,All,Business Finance,2017-01-23 18:23:58+00:00
627706,Awaken the Accountant in You | Master the Accounting Basics,True,35,1135,10,Introductory,Business Finance,2015-11-24 23:55:22+00:00
255280,WE WILL PAY YOU TO TRADE WITH US,True,20,2101,51,All,Business Finance,2014-08-18 21:09:54+00:00
628944,Situational Trading: Proven Option Strategy for any Scenario,True,200,1048,11,All,Business Finance,2015-11-06 19:01:58+00:00
537886,Portfolio Management for CA / CS / CFA exams,True,20,1740,5,All,Business Finance,2015-07-21 19:24:17+00:00
517938,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),True,20,1749,41,All,Business Finance,2015-06-23 22:37:31+00:00
779678,Finding an Unlimited Amount of Investors,True,80,1187,6,All,Business Finance,2016-03-03 22:25:41+00:00
494330,Bookkeeping Made Easy,True,70,1263,21,Introductory,Business Finance,2015-07-14 00:00:48+00:00
153926,BITCOIN VISUALLY. Part I.,True,50,115,6,Introductory,Business Finance,2014-03-16 14:36:01+00:00
806122,Learn and Master the Basics of Finance,True,20,43,17,Introductory,Business Finance,2016-09-25 20:37:51+00:00
725658,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,True,75,55,2,All,Business Finance,2016-01-13 03:15:11+00:00
1032234,Mastering the Market : (Technical Analysis + Candlestick),True,90,18,7,All,Business Finance,2016-12-16 15:01:34+00:00
996542,Mastering Countertrend Trading : High Profit Trading Pattern,True,40,14,5,All,Business Finance,2016-10-29 19:15:04+00:00
756520,Exam 1 Review - Managerial Accounting (U of H),True,30,47,9,Introductory,Business Finance,2016-02-11 16:23:46+00:00
768028,* An Integrated Approach to the Fundamentals of Accounting,True,200,134,14,All,Business Finance,2016-03-15 17:23:07+00:00
73030,Get to grips with the CFA calculator,True,20,153,8,All,Business Finance,2013-08-05 16:02:15+00:00
476880,Financial Model Fundamentals-Learn the Essential Skills,True,75,47,5,All,Business Finance,2015-06-01 20:58:11+00:00
773060,Forex: Economic News Trading,True,25,42,14,All,Business Finance,2016-02-29 18:44:03+00:00
552058,Analyze Real Estate Investments | Financial Modeling,True,20,120,18,All,Business Finance,2015-07-21 21:45:17+00:00
509512,Forex For Beginners - A Guide To Currency Trading,True,20,68,10,Introductory,Business Finance,2015-05-25 18:19:21+00:00
497236,Raise Your Credit Score to 800 Or More....,True,50,844,33,All,Business Finance,2015-07-12 19:05:43+00:00
471556,Financial Management Budgeting Techniques,True,20,2045,3,All,Business Finance,2015-04-12 16:28:31+00:00
403602,Forex Killing Divergence - How to trade with precision,True,20,1168,38,All,Business Finance,2015-01-25 18:41:28+00:00
326948,Working Capital Management for CA / CFA / CPA Exams,True,25,2342,9,Intermediate,Business Finance,2014-10-25 13:00:19+00:00
537896,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,True,20,2268,4,All,Business Finance,2015-07-07 20:21:29+00:00
797762,Corporate Finance 101: Financial Statement Analysis & Ratios,True,50,967,16,All,Business Finance,2016-03-20 21:39:38+00:00
674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,True,200,1185,10,Introductory,Business Finance,2016-02-02 20:35:37+00:00
439362,"Professional Options Trading, Simplified",True,200,631,49,All,Business Finance,2015-04-17 21:59:15+00:00
42634,"Advanced Options Concepts - Probability, Greeks, Simulation",True,60,968,81,Intermediate,Business Finance,2013-02-27 13:05:27+00:00
494800,Accounting Basics - A Complete Study,True,180,1132,70,All,Business Finance,2015-05-06 23:27:45+00:00
1222836,Case Studies in Macro Economics,True,50,114,1,Introductory,Business Finance,2017-05-25 17:00:12+00:00
990440,My Forex Strategy that win consistently over and over,True,200,204,23,Intermediate,Business Finance,2016-10-29 14:51:53+00:00
109988,Understand Banks & Financial Markets ,True,30,1548,24,All,Business Finance,2013-12-19 21:19:37+00:00
815482,Stock Technical Analysis with Python,True,50,409,35,All,Business Finance,2016-04-12 00:40:03+00:00
569436,How to Become an Accountant from scratch!,True,40,1169,7,Introductory,Business Finance,2015-08-20 20:24:00+00:00
803664,How to invest in Gold,True,50,249,14,Introductory,Business Finance,2016-06-14 17:10:19+00:00
213154,Automate Your Finances,True,20,690,17,Introductory,Business Finance,2014-05-08 23:09:32+00:00
484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),True,150,1340,4,All,Business Finance,2015-07-19 19:43:52+00:00
640062,Accounting Made Easy: A Quick Guide to Financial Accounting,True,95,274,41,All,Business Finance,2015-10-26 23:22:09+00:00
363404,Futures/Commodity Training (Basics),False,0,4863,202,Introductory,Business Finance,2015-02-07 07:04:07+00:00
454724,Cost Accounting Marginal Costing Theory and Practice,True,20,1923,4,All,Business Finance,2015-03-24 19:07:08+00:00
702278,The Big Volatility Short: The Best Trade On Wall Street!,True,200,224,35,All,Business Finance,2016-04-25 16:25:53+00:00
323196,Master Finance in Three Hours,True,20,721,12,Introductory,Business Finance,2014-10-28 20:48:49+00:00
1225686,Learn Options on Futures for Hedging Options and Stocks,True,60,51,2,Advanced,Business Finance,2017-05-23 22:23:38+00:00
443584,Option selling trading as income source. Beginners friendly,True,195,1276,46,All,Business Finance,2015-04-06 17:34:49+00:00
1034074,Introduction to Value Growth Investing,False,0,2768,83,All,Business Finance,2016-12-20 16:08:26+00:00
1209694,Become A Forex Trader - Forex trading like a professional,False,0,1735,31,All,Business Finance,2017-05-28 14:35:47+00:00
418732,Hedge Fund Trading System,False,0,8985,584,All,Business Finance,2015-03-06 01:11:18+00:00
757450,Bulletproof Personal Finance: Expert Asset Allocation,True,45,1119,22,All,Business Finance,2016-02-10 04:57:32+00:00
403468,Financial Accounting: The Complete Introductory Crash Course,True,100,2591,44,All,Business Finance,2015-01-26 20:09:29+00:00
761808,Learn About Trading Options from a real wallstreet trader,True,20,1046,17,All,Business Finance,2016-02-21 22:40:55+00:00
614510,Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams,True,20,2239,4,All,Business Finance,2015-09-20 20:25:11+00:00
519776,How to Build a Massive Stock Portfolio from Zero!,True,200,1882,51,All,Business Finance,2015-07-20 23:07:38+00:00
805336,Introductory Forex Trading Course,False,0,5931,158,Introductory,Business Finance,2016-05-04 22:34:45+00:00
828254,Budgeting Hacks to Build Wealth!,False,0,4931,154,Introductory,Business Finance,2016-05-31 15:10:45+00:00
471440,Accounting and Finance for Bankers - A Comprehensive Study,True,180,3056,9,All,Business Finance,2015-04-10 19:24:28+00:00
478598,Forex Prep Academy for Beginners-Real trades!,True,75,1303,21,Introductory,Business Finance,2015-06-19 15:22:42+00:00
394636,Accounting for Deferred Taxes (Professional Course Level),True,25,2924,6,All,Business Finance,2015-01-15 13:19:33+00:00
512004,TRADING TRUTHS,True,50,1405,14,All,Business Finance,2015-06-12 17:34:50+00:00
1194426,The Binary Institute - Introductory Course in Binary Options,False,0,1121,12,All,Business Finance,2017-04-27 23:49:48+00:00
538540,Forex Trading vs Option Trading,True,95,1776,14,All,Business Finance,2015-07-08 21:09:43+00:00
406922,How to Invest in Stocks + Billionaire Investing Tips,True,40,1643,18,All,Business Finance,2015-07-01 20:43:10+00:00
743914,Value Investing For Beginners,True,100,801,48,Introductory,Business Finance,2016-05-11 17:20:38+00:00
